iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
COD,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,138816,tonnes,annual,2022-08-09 15:10:25.372987,2022-09-01 17:21:35.441602
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,13847085,tonnes,annual,2022-08-09 15:10:25.374526,2022-09-01 17:21:35.547867
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,13847085,tonnes,annual,2022-08-09 15:10:25.374541,2022-09-01 17:21:35.547867
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,13847085,tonnes,annual,2022-08-09 15:10:25.374546,2022-09-01 17:21:35.547867
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,1312570,tonnes,annual,2022-08-09 15:10:25.375891,2022-09-01 17:21:35.647138
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,1312570,tonnes,annual,2022-08-09 15:10:25.375906,2022-09-01 17:21:35.647138
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,1312570,tonnes,annual,2022-08-09 15:10:25.375912,2022-09-01 17:21:35.647138
IRN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,32517300,tonnes,annual,2022-08-09 15:10:25.378237,2022-09-01 17:21:35.74222
IRQ,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,6501744,tonnes,annual,2022-08-09 15:10:25.378302,2022-09-01 17:21:35.74222
IRQ,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,6501744,tonnes,annual,2022-08-09 15:10:25.378317,2022-09-01 17:21:35.74222
IRQ,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,6501744,tonnes,annual,2022-08-09 15:10:25.378323,2022-09-01 17:21:35.74222
LBY,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,2503104,tonnes,annual,2022-08-09 15:10:25.380017,2022-09-01 17:21:35.869608
LBY,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,2503104,tonnes,annual,2022-08-09 15:10:25.380032,2022-09-01 17:21:35.869608
LBY,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,2503104,tonnes,annual,2022-08-09 15:10:25.380037,2022-09-01 17:21:35.869608
NGA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,13114076,tonnes,annual,2022-08-09 15:10:25.383103,2022-09-01 17:21:36.082094
NGA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,13114076,tonnes,annual,2022-08-09 15:10:25.383118,2022-09-01 17:21:36.082094
NGA,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,13114076,tonnes,annual,2022-08-09 15:10:25.383123,2022-09-01 17:21:36.082094
NPL,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,794244,tonnes,annual,2022-08-09 15:10:25.383535,2022-09-01 17:21:36.082094
OMN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,3088481,tonnes,annual,2022-08-09 15:10:25.383807,2022-09-01 17:21:36.199202
OMN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,3088481,tonnes,annual,2022-08-09 15:10:25.383812,2022-09-01 17:21:36.199202
PAN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,1284288,tonnes,annual,2022-08-09 15:10:25.383965,2022-08-25 00:18:11.452986
PAN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,1284288,tonnes,annual,2022-08-09 15:10:25.38398,2022-08-25 00:18:11.452986
PAN,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,1284288,tonnes,annual,2022-08-09 15:10:25.383985,2022-08-25 00:18:11.452986
PRK,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,4182216,tonnes,annual,2022-08-09 15:10:25.384648,2022-08-25 00:18:11.452986
PRK,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_100yr,4182216,tonnes,annual,2022-08-09 15:10:25.384662,2022-08-25 00:18:11.452986
PRK,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2e_20yr,4182216,tonnes,annual,2022-08-09 15:10:25.384667,2022-08-25 00:18:11.452986
PRY,2016-01-01 00:00:00,2016-12-31 00:00:00,cement,co2,536748,tonnes,annual,2022-08-09 15:10:25.384817,2022-08-25 00:18:11.452986
