iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
PRK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,22011.76586,tonnes,annual,2022-08-29 16:13:42.8653,
RUS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,759102.9011,tonnes,annual,2022-08-29 16:13:42.866224,
RUS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,759102.9011,tonnes,annual,2022-08-29 16:13:42.866239,
RUS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,759102.9011,tonnes,annual,2022-08-29 16:13:42.866243,
SLE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.867193,
SLE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.867206,
SLE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,0,tonnes,annual,2022-08-29 16:13:42.867211,
SWE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,266801.1291,tonnes,annual,2022-08-29 16:13:42.868119,
SWE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,266801.1291,tonnes,annual,2022-08-29 16:13:42.868133,
SWE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,266801.1291,tonnes,annual,2022-08-29 16:13:42.868137,
TGO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,150.4350095,tonnes,annual,2022-08-29 16:13:42.869188,
TGO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,150.4350095,tonnes,annual,2022-08-29 16:13:42.869206,
TGO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,150.4350095,tonnes,annual,2022-08-29 16:13:42.869211,
THA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.870201,
THA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.870216,
THA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,0,tonnes,annual,2022-08-29 16:13:42.87022,
TUN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,2406.721049,tonnes,annual,2022-08-29 16:13:42.871169,
TUN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,2406.721049,tonnes,annual,2022-08-29 16:13:42.871184,
TUN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,2406.721049,tonnes,annual,2022-08-29 16:13:42.871189,
NOR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.860268,
NZL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.861293,
PAK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.862291,
PER,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.863275,
PHL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.864358,
PRK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.86529,
RUS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.866233,
SLE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.867201,
SWE,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.868128,
TGO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.8692,
THA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.87021,
TUN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,n2o,0,tonnes,annual,2022-08-29 16:13:42.871179,
TUR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,116784.7954,tonnes,annual,2022-08-29 16:13:42.872236,
TUR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,116784.7954,tonnes,annual,2022-08-29 16:13:42.872251,
TUR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,116784.7954,tonnes,annual,2022-08-29 16:13:42.872256,
UGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,61.40724352,tonnes,annual,2022-08-29 16:13:42.873189,
UGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,61.40724352,tonnes,annual,2022-08-29 16:13:42.873203,
UGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,61.40724352,tonnes,annual,2022-08-29 16:13:42.873208,
UKR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,450599.3072,tonnes,annual,2022-08-29 16:13:42.874136,
UKR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,450599.3072,tonnes,annual,2022-08-29 16:13:42.874151,
UKR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,450599.3072,tonnes,annual,2022-08-29 16:13:42.874156,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,2,tonnes,annual,2022-08-29 16:13:42.875096,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,2,tonnes,annual,2022-08-29 16:13:42.87511,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,2,tonnes,annual,2022-08-29 16:13:42.875114,
USA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,325203.5494,tonnes,annual,2022-08-29 16:13:42.876023,
USA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,325203.5494,tonnes,annual,2022-08-29 16:13:42.876037,
USA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,325203.5494,tonnes,annual,2022-08-29 16:13:42.876041,
VEN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,21478.70474,tonnes,annual,2022-08-29 16:13:42.877185,
VEN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,21478.70474,tonnes,annual,2022-08-29 16:13:42.877199,
VEN,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,21478.70474,tonnes,annual,2022-08-29 16:13:42.877204,
VNM,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,74559.69889,tonnes,annual,2022-08-29 16:13:42.878141,
VNM,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,74559.69889,tonnes,annual,2022-08-29 16:13:42.878156,
VNM,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,74559.69889,tonnes,annual,2022-08-29 16:13:42.878161,
ZAF,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,254883.5288,tonnes,annual,2022-08-29 16:13:42.8791,
ZAF,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,254883.5288,tonnes,annual,2022-08-29 16:13:42.879114,
ZAF,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,254883.5288,tonnes,annual,2022-08-29 16:13:42.879119,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.880074,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.880089,
ALB,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,0,tonnes,annual,2022-08-29 16:13:42.880094,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.881015,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.881029,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,0,tonnes,annual,2022-08-29 16:13:42.881033,
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.881955,
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.88197,
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,0,tonnes,annual,2022-08-29 16:13:42.881974,
ATG,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,0,tonnes,annual,2022-08-29 16:13:42.882897,
ATG,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,0,tonnes,annual,2022-08-29 16:13:42.882911,
